ds;country;polygon_source;polygon_id;polygon_name;all_day_bing_tiles_visited_relative_change;all_day_ratio_single_tile_users;baseline_name;baseline_type
30/07/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.03885;0.15441;full_february;DAY_OF_WEEK
31/07/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.0121;0.15223;full_february;DAY_OF_WEEK
01/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.06721;0.17134;full_february;DAY_OF_WEEK
02/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.09647;0.22002;full_february;DAY_OF_WEEK
03/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.08179;0.16106;full_february;DAY_OF_WEEK
04/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.06035;0.15861;full_february;DAY_OF_WEEK
05/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.06708;0.15124;full_february;DAY_OF_WEEK
06/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.07199;0.14686;full_february;DAY_OF_WEEK
07/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.04479;0.14428;full_february;DAY_OF_WEEK
08/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.11238;0.16232;full_february;DAY_OF_WEEK
09/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.13845;0.21239;full_february;DAY_OF_WEEK
10/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.07949;0.15786;full_february;DAY_OF_WEEK
11/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.05204;0.15643;full_february;DAY_OF_WEEK
12/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.0645;0.15463;full_february;DAY_OF_WEEK
13/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.05132;0.1569;full_february;DAY_OF_WEEK
14/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.03027;0.15086;full_february;DAY_OF_WEEK
15/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.07444;0.17795;full_february;DAY_OF_WEEK
16/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.15479;0.21575;full_february;DAY_OF_WEEK
17/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.06879;0.1615;full_february;DAY_OF_WEEK
18/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.04644;0.15835;full_february;DAY_OF_WEEK
19/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.04249;0.15749;full_february;DAY_OF_WEEK
20/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.03574;0.15488;full_february;DAY_OF_WEEK
21/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.00641;0.15515;full_february;DAY_OF_WEEK
22/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.08443;0.17164;full_february;DAY_OF_WEEK
23/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.12141;0.22911;full_february;DAY_OF_WEEK
24/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.02861;0.16783;full_february;DAY_OF_WEEK
25/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.02492;0.16074;full_february;DAY_OF_WEEK
26/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.02664;0.15891;full_february;DAY_OF_WEEK
27/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.01997;0.15557;full_february;DAY_OF_WEEK
28/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.0009;0.15452;full_february;DAY_OF_WEEK
29/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;-0.03771;0.20758;full_february;DAY_OF_WEEK
30/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;-0.00322;0.2563;full_february;DAY_OF_WEEK
31/08/2020;FRA;GADM;FRA.13_1;Provence-Alpes-Côte d'Azur;0.00497;0.16686;full_february;DAY_OF_WEEK
